id,framework,version,functionName,functionInputs,transactionHash,contractsCreated
aragon_0.6_40,aragon,aragon_0.6,newInstance,"{'holders': '[0xedf4a91ebec2270c12991704ab010ecb93565b2d]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'justtesting', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '172800'}",0x5d1262302f33d031c9349b33eb7fa5354730a76168f92b223d9b832898cb5cc3,"['0xe7b3348093a55d8264ccdd8966614749681ac0cc', '0xe7e416eb333008282d4b5cc1ab44907654658a80', '0x84480e44ee2c573f07d0bacdb827a693184328fa', '0xe1a9a79d5edafcafe4e3fb2040b3ff730a2f6eb0', '0xd12dba94af8a349d817047901eef894ba39f82e7', '0xca0683520781a197f390303b3e84c85ed7df9a24', '0x0e0f9354ae1181ded2369e54bf2dbf4645662200']"
aragon_0.6_41,aragon,aragon_0.6,newInstance,"{'holders': '[0xe63d971c70ca0ab048e890625f5dddb532dff52c]', 'minAcceptanceQuorum': '200000000000000000', 'name': 'yoolk', 'supportNeeded': '800000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '28800'}",0xb099a506aac75d67dc2ead45484fc2edcb03100c1a2c66788ac6df1592af38a4,"['0x628ae7aa542263969301e0d2fefe3fe005c613ff', '0x5f26555512abfd05249f4472e9f47d8f62934227', '0xe141d0f53f8d602c4157a0c08933d8a98ff814fe', '0xdb145fc35cb22c7169f8c96eae0216481405b42a', '0xbc7106444444b5858a100b98b21001f2e56bd44c', '0x4ab01050f66a279eb4c5106219beb8af291d60fa', '0x75d68a664dd2bbe1e2cbd3fd55a25740f3c7e883']"
aragon_0.6_42,aragon,aragon_0.6,newInstance,"{'holders': '[0x4366925ebfd1e666dd3b5a8e6d74911b7a99139c]', 'minAcceptanceQuorum': '100000000000000000', 'name': 'marsnation', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '172800'}",0x591c15e726ee25ffad50fc40175726c3e6645c992926c1d8f91a9ba16d6c9a66,"['0x55d2372617e1904c3342062f8f6b2353003731fd', '0x2dfa10ac4b88168d6b323c384fded86ea02b3c21', '0xd371fda43531833e77795599160d268add1582af', '0x2d23d994c58147b0cacd6e53045c74b7a7bec2ec', '0x020e1532c4bf65d9e5cb9651b121e192943d4f54', '0x3a7894f63743943426eabaac82f5e6a6e9136b3e', '0xbbe969f40e0d649f3c7c5cf35825b2e0d738f4ae']"
aragon_0.6_43,aragon,aragon_0.6,newInstance,"{'holders': '[0x7b2e78d4dfaaba045a167a70da285e30e8fca196]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'dutchx', 'supportNeeded': '510000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '432000'}",0xd5333ce5acfc39187421e13dcbfefd3cdbde9732ee3efc1c884468e4323db9fe,"['0xd4a7e6827fcadb3d0e5b29b4323204d21fc85f47', '0xa25f1627e2270d41eded6b6f240a2c801a2ae1d9', '0x6f596826ddf36699666cbfa5f1e3bba79e661b38', '0xa688d3ca7cadded04fcb62d25db79ef49c1ca7b5', '0xe919d1e2a42031a926567bf5f4ca36b71383f782', '0xfa1cccc49f78cc7caf09f6bc29f304aee357f7da', '0xdfe88f3467dc8814eec6e99cc7b1e64c21c7e12d']"
aragon_0.6_44,aragon,aragon_0.6,newInstance,"{'holders': '[0xb950e0e108546743af96eb493d4ff2abc63816db]', 'minAcceptanceQuorum': '150000000000000000', 'name': '4irelabs', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0x486d53216504a2d5ddf46e1acf5c7484304d98c189ae07eaa975ef9e0829e4c2,"['0x0580962587b15ae79efba39a26a9cc787721584a', '0x81b9b8410c2985e22659073dd3625d250fd760db', '0x68169022a85e30206b0e533ea81a90611749ec8b', '0xe0b761e5c4eb384a6a078db4470becec76ca1ddc', '0x8e85b5200a0cc6dab6e7bed11e9feac4e4a14af4', '0xa6cead5be95b678cc1a875990a6b9fa03aee4a62', '0x400cdffde882a10e631090caf1b39c534580eb57']"
aragon_0.6_45,aragon,aragon_0.6,newInstance,"{'holders': '[0x50d271519510c55b15408c2c6aeed69800694ef4]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'mydao', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0x8c11210275bdaaff8903518efe73718f38571c5ffcb867e3c08a86d74d803af9,"['0x0cf1e76f768e1f13ef111b5bb672f2e2d23a1a13', '0xe607e684ee3ad5630d6668f84301f1e562d143e3', '0xb19b982bf57e072e82f0ff5ce9ff7a3af9a7392f', '0xcc1c6588d0041bf5241593b2aa1427aed386a850', '0xc33efb82ace0df2c5c2b55eed799de809f97ce00', '0x856ecf9d853cdc63e0d5f8562384dfe69880119c', '0x8178ec8245e45fbc16f3025afa190844139c750e']"
aragon_0.6_46,aragon,aragon_0.6,newInstance,"{'holders': '[0x7897d4c0618cadc51b6cdd584a644eb4a469d5ab]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'roberto', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '604800'}",0x57da4bed42befcc2db3bc15b7b65417b8bcd98e96396c04a409352b15b8ec220,"['0x69b6ff365e71372a1e7b68c56a1c53f60bd32295', '0x395e98a3e6db030f9a1d064a62e9c778bafed708', '0xf02e2cbc1ec61ab8207a7a500f85c61220071571', '0x3380216d2e18a06204e4a53b7c2b7e05dcdf547f', '0xd324841f9a302955072961a14acf6f2f720cda58', '0xedda6d0c851ffcfe9cd733a4ed1f8f89329bbd67', '0x88b22c686e5232cdfae21b359c271ea3f9c8e735']"
aragon_0.6_47,aragon,aragon_0.6,newInstance,"{'holders': '[0xb4554fb89b69d54a1af6011e9909cd5b64a41e19]', 'minAcceptanceQuorum': '510000000000000000', 'name': 'gdt', 'supportNeeded': '510000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '259200'}",0xa696284be71494e96814c56f6a0b5f31f8b51ff340665688ba74eb8e4a3b3a39,"['0xc12a41b1c8dc91d2a6194db226e162e966dd18d1', '0x04f179e7e22002e0653f5ee200ae00a78bb3084e', '0x5214dc30461d6fc9c92b5ea77984211bb2d70884', '0x4c2fa878a2978b291e9f20ae6afeb784dbbbd9c7', '0xfab94bc2af43a59e43bdf998b878f804a2b82d04', '0xdb0d5e2d06dc485d176b85e0dac176d184d3d13d', '0x77737977a212d2e390c16c355d3cc112453d8720']"
aragon_0.6_48,aragon,aragon_0.6,newInstance,"{'holders': '[0xa5c75919f35b9acd122584e801e649c09442ac1e]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'test', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0x997c7dfb39ff885a0f060e6188128a5b8c5839b44b7ae292757897814449e887,"['0x0ac553e078bfbd6831c4f37f3ad3eb0c1eda099a', '0x922d13b6c96c9bae25263fc057617ee0d11141b5', '0x78b97c420c6399cce7b4c739de94c7b1f2510a10', '0x3b4cb95cc9b55e7be36752a23438060bf3364eee', '0x9cbea5ed9ac9610104f5f7dfe51dba28980a4651', '0xf6f131f14c0c193a9985cb47a9f94c3018ca8052', '0x0a98f9ea03301eda561c8105ec4f5a39863f736b']"
aragon_0.6_49,aragon,aragon_0.6,newInstance,"{'holders': '[0x15c423e2c5e4980d556acd3a02ccb160d0a1d03a]', 'minAcceptanceQuorum': '200000000000000000', 'name': 'eridani', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '43200'}",0xe9cac562fa22daa612ca8f8b5ee1bfdb687d088e9f314e5ba9e48bb633d84207,"['0x2fb31d569f7a722a9bb21e3b2718f4e80b0a94a2', '0xc4c3aa6c2eb9aa9c291ba15e08ca2ef03645d5e5', '0x3d2c0c06500996c933ebd0e766df89061291ceb8', '0x4c1e49324901a3d2d31d6c652c8484220ba9bea8', '0xb17405d68ee3c958c847a20f42966ff5cb459be7', '0xedc47fb493efe6743c25cdeec3547479c427ef21', '0xb2370736c30fde6bd9848fa6a48a38901a3ee623']"
aragon_0.6_50,aragon,aragon_0.6,newInstance,"{'holders': '[0x3e71dabc6e05755dc3d45175deacabf6ea6b59c9]', 'minAcceptanceQuorum': '500000000000000000', 'name': 'ravedao', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '604800'}",0x2f250180718bca69bae6451063142b66e51110145e5c11fba7c3d9ffde435ed5,"['0x7f6fc2c43a9f9c51ced7ba188ed2a549963aaa36', '0xe256814b61bc0146cb1f26d66935b1dce97710ca', '0x9fb7f296296847ab1618a163ef1671321c441bda', '0x3005537f66f347cff148be800ebf16c38906d720', '0xe301477613b791aa5a88e279f4293a02ee25fcf3', '0xc5ef25d8f0678ddca01e49201cbea521ece81587', '0xbb909ff2f5453528987bb9ed153ba4088b14066a']"
aragon_0.6_51,aragon,aragon_0.6,newInstance,"{'holders': '[0xd4be3593eb07f97de7e27be56ff7ad2f27a72364]', 'minAcceptanceQuorum': '750000000000000000', 'name': 'coinfund', 'supportNeeded': '750000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0x6fcf58c34e80c1893e41c144f3e0a0b13ac5d094b75c3f998960471d0e557180,"['0x5ebed2e731fec04434eaccec4e9be44110e70dfc', '0x7a3be478969ff67a1375e3a416147e752db7d069', '0x373c83c556ff65548d7387a4af8595b6c48f3978', '0xd0eb938f63c476361e827db8c93848d0a67dd323', '0x388ac30e98fcc55958e10ed367d77449cba19a9a', '0xacbba9ade5e45514f5473f107838afa98d669142', '0x41e06a1c8de61f6a10919e96df5da76ce31e0e30']"
aragon_0.6_52,aragon,aragon_0.6,newInstance,"{'name': 'edward', 'neededSignatures': '1', 'signers': '[0x7d0e85116b47e3f44fb82e8a532c0696a27c7948]'}",0xd8b1268ddef225463c1a1d1bc667b7e55aad6c6a217ac9d9a49a27a48b1355be,"['0x87838278943557d46e33dfeab33be3d84cdeccd9', '0x5f0e7b3561ca6c2e429ed84c2a18738b171811ae', '0x5b9546746fde3d92fec23529ba0e4a9206797eab', '0x0ee7bde60aa09cdf396d3b76921c638b86443fbe', '0x08971769b1d8ecd0c65305d0c2ae4faa29d14fd9', '0xbe4990ff692f6e70640b82106077ca093e689bcb', '0x32c9468508de3ed47b77f9997caa79b51620756c']"
aragon_0.6_53,aragon,aragon_0.6,newInstance,"{'holders': '[0x19d73d526fec699f0afe2edfbcd9a96207378131]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'proofoffice', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '43200'}",0xdf55000bd00faa51c522c47482006b3532c4c83090b013919bd41e1102295811,"['0xe91eddb1157371ae46e2c36cff852de8c8f3177a', '0x49835c0a94f1811405ef13045b917ce6d183e988', '0x36592b36a19c3815fc9e134a1e020de10faf0971', '0xd7f36f48613176bc18ec7fa4a3ddfb8b041aa79d', '0x8c9931bf269947752e969d17847815051cd54c88', '0x5ceaf99208358f5f7ba365c385b4bc2a95700206', '0xcceb125f258149317601ec2614a16f34d951bac7']"
aragon_0.6_54,aragon,aragon_0.6,newInstance,"{'holders': '[0x19d73d526fec699f0afe2edfbcd9a96207378131]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'proofdesk', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '43200'}",0xec2d40ff5282d37b57e9ee5901aa4b73b8609248ea298f70c68431f4a534f044,"['0xdf91f651084473cff5739bc8d45c047594da7a82', '0x07334db044f2b6206239f4c90a32e6e8740e5d1c', '0x4bf5154db30cda72bbd33c0183353cb0b2f9e989', '0x710ed1b0f130809a1c3584e1c81ba5e4f8e3d937', '0x98cc0c4bcce49dc168a669b625dd16fcbf0d4042', '0x190e1a528c51571a135235b6c07771c2129e0305', '0xf03fdc9e4a87f2b418bc87b032a1a151ee74882d']"
aragon_0.6_55,aragon,aragon_0.6,newInstance,"{'holders': '[0xe058560e91d41b70bd3fd651f7e94af107ee4525]', 'minAcceptanceQuorum': '150000000000000000', 'name': '13fanboytest', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0x3de793ac06bcefbf46e94dae4c097b93848c5187c29ed5a6381b4ff46fc906b0,"['0x88e64b8935eea1aade773a5de356a462a64f58c8', '0xd3892539b0e5c1ce5235f4da825b1521502f6e23', '0x8cc558adfbaded3961cc996147d2469f2340d4eb', '0x8adf975fb7ed7485ca15b65bb98213191afcc664', '0x0c233dc253b094e2676d61032bef65d58f5f4e92', '0x933176eb23c603f5fedffb561d1771e717d1f310', '0x8942e0ec094748729b1ac39790cb5960dbd6b556']"
aragon_0.6_56,aragon,aragon_0.6,newInstance,"{'holders': '[0xe255d68563c974ac061484cece4e57de02a4e0da]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'commons', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0xec7eef33a79c7d55dd75ea468719b212de9d0d9cd94f46fda1449ed37038814e,"['0xc6536379d251d9f37b8cac49c36994e2f05e606c', '0x170dc5ee0bebb9308226e594cf22f28214f7e1ea', '0x7f31acc493956e4dea451fffa6a2a37c1fa04ecc', '0x87dc323d5060282c33df9888193cade9e096b3e8', '0xe2f4df7f917dee2ccacfab0be8de61689523b527', '0x24ceffd6d0019ac553762714d5621df613c13c9b', '0x5224c8495f8684610ae8824c409adf3d1f775e3c']"
aragon_0.6_57,aragon,aragon_0.6,newInstance,"{'holders': '[0x553d6ca52fc139cd0ad94458d531c98956f91896]', 'minAcceptanceQuorum': '330000000000000000', 'name': 'fishfarmtest', 'supportNeeded': '510000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0x2fe69b5052ced37b05b4ca5f7d8d72a69734595f0fd17a4bd46488f5f15df501,"['0x0c9d4bd971fb7acf7eb170a6541c434887d50ab9', '0x798094655982da343126cd6758e374569d9859f8', '0xa886cdef6410655eefcdf2c16cdd0b105b2d2793', '0x79c9087de7d9dc74a57ebbaf812377af8a60f6bd', '0x1fe73476bb6b6bd2182575c82e559175fd8c38dd', '0x13a8fb058b46d85e270e2960f2400f680c44a808', '0xa468cacefad5694cd6822da8fee669a902663015']"
aragon_0.6_58,aragon,aragon_0.6,newInstance,"{'name': 'bamboorelay', 'neededSignatures': '1', 'signers': '[0x28b7d7b7608296e0ee3d77c242f1f3ac571723e7, 0x5dd835a893734b8d556eccf87800b76dda5aedc5]'}",0x14af305cce0e36e740f8f11414a0e539ebd01866779a1689dc2c7f9658f8ceaa,"['0x953adaf208d61ecaf656fb10510c00b2b8525746', '0x96283b371d8183a3823b3f3245dcb26d6cee7123', '0xb2b317291ad6831756fe31ad3271422a2b793e6e', '0x47639c933f46db8585e4341c87cd90c5a95a94c0', '0x12de55b3e819c285df98276fe584f6f2592e7c8a', '0x9784d43d7aba4e7d3536153ba631d7d81a8696e3', '0x174ef078c23ebaf64f886f68eb75a20ee1ab162b']"
aragon_0.6_59,aragon,aragon_0.6,newInstance,"{'holders': '[0xf627e5f4bad95a956468d8bb6ee20b119f992e96]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'tokenlab', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0x8b6967a2517d3ede42e2f48ff4a190c7ac0fc0ec601e07d2792ac4745ea317e6,"['0xc9a5f9bf8b0c82c552a8ef49c6bc6261a97d7fd6', '0x23dbd6e7dc9221c644ad4a0653a4ea6100950c83', '0x5f8a5412351903f26304d6cbb957ffd2565b0810', '0x80c2f8648c13088895b1bc119b19892e5ea611ed', '0x18255ff64c00ea018fb66bfb35a37a83c6619ed9', '0x37aee7f6acf4940844a8054f8cca74a1945f3873', '0xdfd87cd020bee5eaf6786b3aea27927b92ba515a']"
aragon_0.6_60,aragon,aragon_0.6,newInstance,"{'holders': '[0x1f4c9d0437c7aae47f669007b78c2505f85500e1]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'paty', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0xc824594e1b102588884b2f135590c9de65905908df7f9492745ca851d82f9060,"['0x6ab61312cba372d8d6d67f35bc6c29b0f568b0f6', '0xdf133b42fa0c2da54216ca4c280920e93b44e085', '0xf514489f1aa3b51a162740cd010bb62765d0a282', '0xc4b5709ac7245781a8304e56a10aa5121af25fb2', '0xe5184bde2ad40586cc337131e0919f4a1a3963ac', '0x1bd8f221199e20dbf6686387a37dec98349bdc08', '0xb3bfa6d61da0f41030bd04bbb6d4fa1c3c884709']"
aragon_0.6_61,aragon,aragon_0.6,newInstance,"{'holders': '[0x6b817156a65615f01949eae47cc66f2a1f2f2e7d]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'prediction', 'supportNeeded': '510000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '604800'}",0x3d54fc1ba4476ca62248e1c716447984b336d7300d3fa24af14b991b790f5cdb,"['0x77dd946a51a1c0086259461b6d611669f5fe6f3a', '0x24fadb16159052f4da85926a501f8904f6ffa7e4', '0xd1303b9b74403f5a0d8cd26931a40cb92c885503', '0x4a3c72cfa3a83eaf9ec1601872ea82895fa8d001', '0x13ad2590d89504c7806fd400f58ec9ebd1736925', '0xf6b4cf696d62ee37d45c8b27c6480d97b2029d77', '0xe504e940c749f4170acce8b632223599ddbe56b7']"
aragon_0.6_62,aragon,aragon_0.6,newInstance,"{'holders': '[0xdd733316d7d5408d17b5da2649180ff4cffc4c0e]', 'minAcceptanceQuorum': '50000000000000000', 'name': 'dao', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0xdc15e81ca6ad5f559ef60b45e745eb27e4f6dccd8173e7738a278525591bcd35,"['0x8fad9fabccc77652267493cd862b871effdfe222', '0x4e17554ca2eb5ec2ec6723274ad930e8180aa27e', '0xc26febcb2d40872d2569a6b8098544975514bf0e', '0x9e1fc0694242f702c24cd184897859e3154a5173', '0x77d1c09455fb9efcf4073c25e748926902317052', '0x6338006042781ce984ba424e003625d83b11fc0f', '0xd610ecc07108b79b32b52b304e7edaa08b5a244b']"
aragon_0.6_63,aragon,aragon_0.6,newInstance,"{'name': 'brukhman', 'neededSignatures': '2', 'signers': '[0x87d5bbb367d292ec17ec882d03903971bfac4de9, 0x68f9d801c96ac6ccf562f3600cef77c4504449b6]'}",0x22e14f09478dbf71d76d150b01ba8c9b7264278f771f154622637c8848faeb88,"['0xc9d9d683f1a091493edf179037498bb181a30381', '0x4aba6fd7f716ce11732c112506dbb040c783f1bc', '0xb0af83cf3a7edd8e9f551c141d95161087e1af3f', '0xcf94e5102fc1594052e372022886d705601841b4', '0xd2b2413699bffe83f34b46c1386c3698a5a16b24', '0x834a6d0341c898b67a4a034d44c53050186c2d3a', '0x4864c0dc242408849772195fdf1c56902f299055']"
aragon_0.6_64,aragon,aragon_0.6,newInstance,"{'holders': '[0xf85a551811c40e7ffb912a21efe2c26277be8ebc]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'sikiriki', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0xeffbfeedc947c0ba9b6b5be1bff685c8c5320842580d4910c04193a05474020e,"['0x583e34287738299fa9cd505429bfa25d476f4978', '0x592e79bffbc711eb3f11ae6bc585390031705416', '0xe65c7a677de197bd54fdfa2a5de6eacbebabb151', '0x70311ad54d2d89f8711266cf70b5002b14be041c', '0xff61c218a1eda2bdf4eed5ecb0a99ea65bf7c8df', '0x07b566b5f7837afb356f95da7630c66fdf4d1030', '0x91db8c11e396e6ca755708f9c345430bb8901fe9']"
aragon_0.6_65,aragon,aragon_0.6,newInstance,"{'name': 'boomerang', 'neededSignatures': '1', 'signers': '[0xb4dc65f8ade347d9d87d0d077f256afc798c4dc6]'}",0x1d1edc500a83041e3b27cb68815a10d289251b1a69b62b7576cac62339d4d041,"['0x479e41053a4953d48bea2a4283096f167a1ba7bc', '0xf58cbd387002ee2e63ed4326c40e4f2544519ecd', '0x4ba3f7d7ff1b284468b1b564a638eab27ef2c5a9', '0xb82ea4badf1381c3c46bdae3bbf0a79ff98412ec', '0x6329f4d1756dbcfedb896a1c2076e97f0b5587de', '0x9b01111d7e7278eeb6b37736ee42a4402f4f0091', '0x6b88bc7aeeea73cb53bbaf32d0bec9ac1a9abc6c']"
aragon_0.6_66,aragon,aragon_0.6,newInstance,"{'holders': '[0x7078959553b98aa71400a9755adeb6ffdc6b1985]', 'minAcceptanceQuorum': '200000000000000000', 'name': 'p3dforhumanity', 'supportNeeded': '510000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '432000'}",0xec23cc99214e76339a8827a4ff480a554c7365b03e93c91295b6817cc1de7b3a,"['0x463ec344eb9aa510dff44080617448309828fb75', '0xa8e758f29a3d86c648121140e06a9694d1b0d7a7', '0x00ebe03b1b47a3f0e28b40721b02fcb2515cd2a6', '0xf2bb0f4b5286c7f276c49418ce811310f0f9a772', '0x77a35e8da355233a5bd89e2824d36186a0226c06', '0x87aa9376cb1f05e08456e982a200b0e01e521167', '0xbeb81c96bf30f01df7b089ba1f09e6d1aa5c17bc']"
aragon_0.6_67,aragon,aragon_0.6,newInstance,"{'holders': '[0xd977da63d086d222ede0aa68ee84328310485ffe]', 'minAcceptanceQuorum': '10000000000000000', 'name': 'aragon', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '172800'}",0x0694ae94d82737f5434c08891b485de930a81f2d6fa9e93d94298f09b486861a,"['0x1e802b3be823c19daa3231d55d689f1f87393272', '0x5c154aade9d3cd5bda2efecf1ff2089f5d03b3c0', '0x2d2194783ea1cc1239b0e78db52d5cfaaf05954c', '0xa5c9dc8aa5d22e93920a85d359903aa23bc278f6', '0xd168c36c724b37a14f5a8762d9c5ab318796d629', '0xc294db93af75d625d33b3e77b9e3c260a1ea203d', '0x4f59f59950ea1a82f62946955314d7e34829c47d']"
aragon_0.6_68,aragon,aragon_0.6,newInstance,"{'holders': '[0xfe507b1930a9460762f1d5b815acf3e725697c6b]', 'minAcceptanceQuorum': '10000000000000000', 'name': 'a1', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0xab2927bd5284cae0033ef925e6971ad1a1bc4a45384048ef8c630e46438d2988,"['0x635193983512c621e6a3e15ee1dbf36f0c0db8e0', '0xfaaa4d831ea3287232436fc349517f825fc55918', '0xc905bf1066549ab398088bc15395477019a28ea6', '0x658a4e5b1b7f1af79ae2bdecf4368923b4419d4e', '0xfacb1f7e9d2d3481467ffa05168882dc41fe7468', '0x38da6ac44200551b75e20451f2e6d9f7175086b5', '0x98ccf213f6ea473a9e30ae224d1c2287da2d394f']"
aragon_0.6_69,aragon,aragon_0.6,newInstance,"{'holders': '[0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754]', 'minAcceptanceQuorum': '100000000000000000', 'name': 'matan', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '172800'}",0x365d00b91da62217f986e36303e9447a4fedaf004aadf76d90a914ce1fe2076e,"['0x0e02a3dac4bd1c5d44b53181685ec8484e68acc5', '0x11ca10bfdc84b4f2e0d8d2cd77493ef193980c71', '0x0046c3a8c9ee14b965fe9727828bf0d8d06cf59a', '0x79f1ca8227916a101c8dd5b764989e5c49589542', '0x586776200d1992dc8aac85dad87dbf959a72cfd3', '0xc727d03d0375bf6a2d688cab489dee2a982329bb', '0xd70d387986a7e6060f8eea8e03df273ec30a9453']"
aragon_0.6_70,aragon,aragon_0.6,newInstance,"{'name': 'scottrepreneur', 'neededSignatures': '1', 'signers': '[0x68d36dcbdd7bbf206e27134f28103abe7cf972df, 0x98ccccf6f2174b8c42e24d79942825e4ed9080f8, 0xc291e1faf5de86538edc5be9702e276c84755b9f]'}",0x59a2acb5fb20c1e88962f12182d974f880d623e88ffe2e99574babd106ab998c,"['0x016f8665ac8b24a245cddb73dcf27439f1879a40', '0x7cb3142a8770bf2232227362cd4813d632d8d6e4', '0xcc6abad05f52e08c7d41970500a562aab1c16737', '0x4106a63a4dfbef42d8a616010bdb571ab2a6e2d5', '0x34e1e222490c69704ec8f10fc94f7cc18195e131', '0x384786ddc07078e1a9eb0173b27ba4696a5401cf', '0x0d941bb257d48d422902689e7201b309998efa01']"
aragon_0.6_71,aragon,aragon_0.6,newInstance,"{'holders': '[0x16242c6c469cb4b6ce37be4a0e68ac27bbf134d4]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'impromisellc', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '86400'}",0x93bc784b67ea1211e478a6ab87243c730f65c54b3a1edeb03aad037373db822b,"['0x59e6af49fc9e1709689290d4ffaad5a97329e9dd', '0x538fae85a5aad094148bee8b75643d2f0df4c864', '0xd6d4f90e1822483d602e4e54b30cbc899bcf44f5', '0x89eac7bee35cc624282dc8d70c8dd5926bde56da', '0x715b4cfc614a637562f2d83a4b80be8188253bcc', '0x5808270a65748e5e5060ecd6f5b5a901e930d565', '0x3fe2ab86c62aaad59ee5d340af2300cb8e989d61']"
aragon_0.6_72,aragon,aragon_0.6,newInstance,"{'holders': '[0x5f9ae51329c01132d6fbeaefb85fbbefc8405655]', 'minAcceptanceQuorum': '150000000000000000', 'name': 'kimchix', 'supportNeeded': '500000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '172800'}",0xbc9ca928594d8021e643e46c7b1110611878a3220fa20099d47e9d30f7d621d0,"['0xf3cd9c3c1f7a2298b672138087f8268ad8cbf6c4', '0xc54d5e4c6f28d2397950c88729b5c2cd85d7af7c', '0xc042472a68facfab20ca18e1de14019596b67bf4', '0x7c29efab86d33e50c99595e763303d7e4e7f54ad', '0xb5f6416ef2ad9868d06adb29cd2ca7a2e1c3da88', '0xeea0f1a1535918aaf7e3fc5dd14e31bb619f0856', '0x35c6cc6d0b1000069a6167ef54352dc60fba6d95']"
aragon_0.6_73,aragon,aragon_0.6,newInstance,"{'name': 'andrea', 'neededSignatures': '1', 'signers': '[0xe8bfe370120c8f84474c812b0661de481155e0d1]'}",0x11b132cfb660332132fe8e7b54d5e94c2dec70dfdd6b59a441fdce7474f8b2dd,"['0x757069e52cb0a273ddebd0b4708ed7e76a422363', '0xae17723908de5cf85bdefd4d03e75abf3e154eb4', '0x0ffcbe4affff0ad73d38f4c6d2ed0b63f1ec9abc', '0xdc29b68fdf8b185663acccc0d3512307d319e537', '0xea04f5955164442406269f8a5757d713f9f7f8cc', '0x2dab260ad822a81107b2c54228207fde1672156b', '0x26f15fbe310f1b1f64055a130ea5571cf1cd893c']"
aragon_0.6_74,aragon,aragon_0.6,newInstance,"{'holders': '[0xcb5fba4419abc4d7c11af0c24ba0f2e555407f5b]', 'minAcceptanceQuorum': '180000000000000000', 'name': 'cre8', 'supportNeeded': '540000000000000000', 'tokens': '[1000000000000000000]', 'voteDuration': '316800'}",0x2bae560cc3885f81991f8d314f1a831c49a6475f8def93f2b22d9bf141c2dd9d,"['0x0017a25385931ee690dc09df6cca919d1cd007b2', '0xcf5031407872c66744919a2fc4c3763d11083b48', '0xf20e289d9808f657cfdf2ddbb34019b2dffb5054', '0xa6dcd68a470dc5dc0021d53377d5c9f690bb8774', '0x23e81ddd7f7ccdedfccdcc321a9bdb6972ba6048', '0x32cacd5a72979f9cbc777d924841362feadf480a', '0x957d57732c580c0d1d9dbfa1299152e09e5d479d']"
